run_id	parse_elapsed_s	parse_user_s	parse_system_s	parse_max_rss_kib	parse_exit_status	eva_elapsed_s	eva_user_s	eva_system_s	eva_max_rss_kib	eva_exit_status	total_elapsed_s	validation_status
1	0.53	0.43	0.09	116016	0	33.03	32.20	0.65	528076	0	33.56	VALID
2	0.51	0.42	0.08	115928	0	32.16	31.65	0.46	520552	0	32.67	VALID
3	0.52	0.40	0.09	115764	0	32.26	31.68	0.47	528488	0	32.78	VALID
