run_id	parse_elapsed_s	parse_user_s	parse_system_s	parse_max_rss_kib	parse_exit_status	eva_elapsed_s	eva_user_s	eva_system_s	eva_max_rss_kib	eva_exit_status	total_elapsed_s	validation_status
1	1.10	0.92	0.13	140896	0	1.02	0.79	0.11	133936	0	2.12	VALID
2	1.05	0.87	0.14	140880	0	0.87	0.75	0.08	134008	0	1.92	VALID
3	1.04	0.89	0.13	141224	0	0.85	0.73	0.09	133844	0	1.89	VALID
