run_id	parse_elapsed_s	parse_user_s	parse_system_s	parse_max_rss_kib	parse_exit_status	eva_elapsed_s	eva_user_s	eva_system_s	eva_max_rss_kib	eva_exit_status	total_elapsed_s	validation_status
1	0.57	0.46	0.09	135176	0	1.86	1.74	0.11	167352	0	2.43	VALID
2	0.56	0.45	0.09	135064	0	1.88	1.77	0.09	167652	0	2.44	VALID
3	0.56	0.48	0.08	135228	0	2.18	2.05	0.12	167604	0	2.74	VALID
