run_id	parse_elapsed_s	parse_user_s	parse_system_s	parse_max_rss_kib	parse_exit_status	eva_elapsed_s	eva_user_s	eva_system_s	eva_max_rss_kib	eva_exit_status	total_elapsed_s	validation_status
1	0.83	0.70	0.11	141032	0	1.16	1.06	0.10	166932	0	1.99	VALID
2	0.80	0.68	0.10	141048	0	1.18	1.06	0.10	166956	0	1.98	VALID
3	0.81	0.70	0.09	141112	0	1.15	1.06	0.08	166988	0	1.96	VALID
