run_id	parse_elapsed_s	parse_user_s	parse_system_s	parse_max_rss_kib	parse_exit_status	eva_elapsed_s	eva_user_s	eva_system_s	eva_max_rss_kib	eva_exit_status	total_elapsed_s	validation_status
1	0.78	0.67	0.09	133896	0	0.62	0.51	0.09	126688	0	1.40	VALID
2	0.83	0.67	0.13	133804	0	0.69	0.57	0.10	126700	0	1.52	VALID
3	0.86	0.69	0.14	133748	0	0.73	0.63	0.09	126772	0	1.59	VALID
