run_id	parse_elapsed_s	parse_user_s	parse_system_s	parse_max_rss_kib	parse_exit_status	eva_elapsed_s	eva_user_s	eva_system_s	eva_max_rss_kib	eva_exit_status	total_elapsed_s	validation_status
1	0.53	0.43	0.09	116016	0	0.43	0.36	0.06	110404	0	0.96	VALID
2	0.54	0.42	0.09	115928	0	0.42	0.36	0.06	110416	0	0.96	VALID
3	0.50	0.41	0.08	116096	0	0.43	0.36	0.05	110528	0	0.93	VALID
