run_id	parse_elapsed_s	parse_user_s	parse_system_s	parse_max_rss_kib	parse_exit_status	eva_elapsed_s	eva_user_s	eva_system_s	eva_max_rss_kib	eva_exit_status	total_elapsed_s	validation_status
1	0.60	0.49	0.10	115940	0	0.49	0.42	0.06	110124	0	1.09	VALID
2	0.61	0.48	0.11	115852	0	0.60	0.48	0.08	110144	0	1.21	VALID
3	0.63	0.51	0.10	115840	0	0.51	0.41	0.08	110124	0	1.14	VALID
