run_id	parse_elapsed_s	parse_user_s	parse_system_s	parse_max_rss_kib	parse_exit_status	eva_elapsed_s	eva_user_s	eva_system_s	eva_max_rss_kib	eva_exit_status	total_elapsed_s	validation_status
1	1.03	0.87	0.13	141152	0	0.77	0.70	0.07	132064	0	1.80	VALID
2	1.01	0.86	0.13	140968	0	0.78	0.68	0.09	131832	0	1.79	VALID
3	1.06	0.87	0.14	141072	0	0.88	0.73	0.11	131912	0	1.94	VALID
