run_id	parse_elapsed_s	parse_user_s	parse_system_s	parse_max_rss_kib	parse_exit_status	eva_elapsed_s	eva_user_s	eva_system_s	eva_max_rss_kib	eva_exit_status	total_elapsed_s	validation_status
1	0.88	0.74	0.12	140024	0	0.71	0.62	0.08	131116	0	1.59	VALID
2	0.90	0.75	0.13	139536	0	0.72	0.63	0.08	131236	0	1.62	VALID
3	0.93	0.79	0.11	139736	0	0.73	0.65	0.07	131148	0	1.66	VALID
