run_id	parse_elapsed_s	parse_user_s	parse_system_s	parse_max_rss_kib	parse_exit_status	eva_elapsed_s	eva_user_s	eva_system_s	eva_max_rss_kib	eva_exit_status	total_elapsed_s	validation_status
1	0.65	0.53	0.10	115952	0	0.52	0.44	0.06	110412	0	1.17	VALID
2	0.80	0.64	0.12	115740	0	0.56	0.49	0.07	110136	0	1.36	VALID
3	0.69	0.56	0.11	116036	0	0.55	0.48	0.07	110468	0	1.24	VALID
