run_id	parse_elapsed_s	parse_user_s	parse_system_s	parse_max_rss_kib	parse_exit_status	eva_elapsed_s	eva_user_s	eva_system_s	eva_max_rss_kib	eva_exit_status	total_elapsed_s	validation_status
1	0.70	0.57	0.11	135128	0	0.60	0.51	0.09	127280	0	1.30	VALID
2	0.76	0.60	0.13	134976	0	0.64	0.57	0.06	127036	0	1.40	VALID
3	0.73	0.61	0.11	135172	0	0.61	0.52	0.08	127164	0	1.34	VALID
