run_id	parse_elapsed_s	parse_user_s	parse_system_s	parse_max_rss_kib	parse_exit_status	eva_elapsed_s	eva_user_s	eva_system_s	eva_max_rss_kib	eva_exit_status	total_elapsed_s	validation_status
1	0.56	0.44	0.10	116552	0	0.58	0.51	0.06	110648	0	1.14	VALID
2	0.54	0.44	0.08	116616	0	0.57	0.50	0.06	110720	0	1.11	VALID
3	0.52	0.41	0.09	116724	0	0.57	0.50	0.05	110788	0	1.09	VALID
