run_id	parse_elapsed_s	parse_user_s	parse_system_s	parse_max_rss_kib	parse_exit_status	eva_elapsed_s	eva_user_s	eva_system_s	eva_max_rss_kib	eva_exit_status	total_elapsed_s	validation_status
1	1.06	0.82	0.15	135884	0	1443.09	1417.16	4.77	378824	0	1444.15	VALID
2	0.63	0.51	0.10	135520	0	1299.51	1283.65	6.37	388012	0	1300.14	VALID
3	0.72	0.54	0.15	135796	0	1262.44	1255.63	1.72	386900	0	1263.16	VALID
