run_id	parse_elapsed_s	parse_user_s	parse_system_s	parse_max_rss_kib	parse_exit_status	eva_elapsed_s	eva_user_s	eva_system_s	eva_max_rss_kib	eva_exit_status	total_elapsed_s	validation_status
1	0.63	0.53	0.09	135104	0	0.97	0.88	0.07	134860	0	1.60	VALID
2	0.65	0.52	0.10	135080	0	0.99	0.89	0.08	135328	0	1.64	VALID
3	0.63	0.51	0.09	135148	0	0.96	0.88	0.08	134860	0	1.59	VALID
