run_id	parse_elapsed_s	parse_user_s	parse_system_s	parse_max_rss_kib	parse_exit_status	eva_elapsed_s	eva_user_s	eva_system_s	eva_max_rss_kib	eva_exit_status	total_elapsed_s	validation_status
1	0.77	0.65	0.10	141044	0	1.02	0.93	0.08	146096	0	1.79	VALID
2	0.79	0.66	0.11	141000	0	1.02	0.94	0.07	146072	0	1.81	VALID
3	0.79	0.67	0.11	140820	0	1.04	0.93	0.09	145980	0	1.83	VALID
