run_id	parse_elapsed_s	parse_user_s	parse_system_s	parse_max_rss_kib	parse_exit_status	eva_elapsed_s	eva_user_s	eva_system_s	eva_max_rss_kib	eva_exit_status	total_elapsed_s	validation_status
1	0.68	0.56	0.10	133952	0	0.54	0.46	0.07	126964	0	1.22	VALID
2	0.68	0.56	0.11	133848	0	0.56	0.47	0.08	126900	0	1.24	VALID
3	0.69	0.55	0.12	133808	0	0.56	0.46	0.08	126808	0	1.25	VALID
