run_id	parse_elapsed_s	parse_user_s	parse_system_s	parse_max_rss_kib	parse_exit_status	eva_elapsed_s	eva_user_s	eva_system_s	eva_max_rss_kib	eva_exit_status	total_elapsed_s	validation_status
1	0.77	0.63	0.11	135260	0	0.67	0.56	0.08	127188	0	1.44	VALID
2	0.78	0.63	0.11	135132	0	0.69	0.57	0.09	127024	0	1.47	VALID
3	0.75	0.63	0.10	135224	0	0.61	0.54	0.06	127048	0	1.36	VALID
