run_id	parse_elapsed_s	parse_user_s	parse_system_s	parse_max_rss_kib	parse_exit_status	eva_elapsed_s	eva_user_s	eva_system_s	eva_max_rss_kib	eva_exit_status	total_elapsed_s	validation_status
1	0.99	0.82	0.12	141028	0	0.80	0.68	0.10	132660	0	1.79	VALID
2	0.92	0.80	0.11	141076	0	0.78	0.66	0.09	132512	0	1.70	VALID
3	0.97	0.82	0.13	140808	0	0.80	0.68	0.08	132792	0	1.77	VALID
