run_id	parse_elapsed_s	parse_user_s	parse_system_s	parse_max_rss_kib	parse_exit_status	eva_elapsed_s	eva_user_s	eva_system_s	eva_max_rss_kib	eva_exit_status	total_elapsed_s	validation_status
1	0.73	0.60	0.11	135140	0	0.61	0.54	0.07	127064	0	1.34	VALID
2	0.73	0.60	0.10	135040	0	0.61	0.54	0.06	127040	0	1.34	VALID
3	0.73	0.60	0.11	135176	0	0.60	0.51	0.08	126812	0	1.33	VALID
