run_id	parse_elapsed_s	parse_user_s	parse_system_s	parse_max_rss_kib	parse_exit_status	eva_elapsed_s	eva_user_s	eva_system_s	eva_max_rss_kib	eva_exit_status	total_elapsed_s	validation_status
1	0.60	0.49	0.10	135200	0	389.77	388.55	0.28	215108	0	390.37	VALID
2	0.66	0.52	0.12	135340	0	389.98	387.48	0.62	217076	0	390.64	VALID
3	0.64	0.50	0.11	135328	0	396.97	393.11	1.20	216012	0	397.61	VALID
