run_id	parse_elapsed_s	parse_user_s	parse_system_s	parse_max_rss_kib	parse_exit_status	eva_elapsed_s	eva_user_s	eva_system_s	eva_max_rss_kib	eva_exit_status	total_elapsed_s	validation_status
1	0.78	0.64	0.11	135636	0	0.82	0.62	0.10	126772	0	1.60	VALID
2	0.84	0.67	0.14	135332	0	0.78	0.62	0.09	127032	0	1.62	VALID
3	0.78	0.63	0.12	135128	0	0.65	0.54	0.09	127488	0	1.43	VALID
