run_id	parse_elapsed_s	parse_user_s	parse_system_s	parse_max_rss_kib	parse_exit_status	eva_elapsed_s	eva_user_s	eva_system_s	eva_max_rss_kib	eva_exit_status	total_elapsed_s	validation_status
1	0.98	0.80	0.13	140996	0	0.79	0.66	0.10	132088	0	1.77	VALID
2	0.99	0.84	0.13	140896	0	0.79	0.69	0.08	132260	0	1.78	VALID
3	0.98	0.84	0.13	140980	0	0.79	0.69	0.08	132048	0	1.77	VALID
