run_id	parse_elapsed_s	parse_user_s	parse_system_s	parse_max_rss_kib	parse_exit_status	eva_elapsed_s	eva_user_s	eva_system_s	eva_max_rss_kib	eva_exit_status	total_elapsed_s	validation_status
1	1.25	1.06	0.16	140816	0	0.93	0.84	0.08	132668	0	2.18	VALID
2	1.06	0.90	0.14	140960	0	0.88	0.78	0.09	132568	0	1.94	VALID
3	1.16	0.98	0.15	140996	0	0.85	0.76	0.09	132164	0	2.01	VALID
