run_id	parse_elapsed_s	parse_user_s	parse_system_s	parse_max_rss_kib	parse_exit_status	eva_elapsed_s	eva_user_s	eva_system_s	eva_max_rss_kib	eva_exit_status	total_elapsed_s	validation_status
1	0.86	0.72	0.12	141108	0	0.82	0.73	0.07	145628	0	1.68	VALID
2	0.82	0.68	0.10	140968	0	0.76	0.68	0.07	145644	0	1.58	VALID
3	0.84	0.71	0.10	140996	0	0.74	0.65	0.08	145448	0	1.58	VALID
