run_id	parse_elapsed_s	parse_user_s	parse_system_s	parse_max_rss_kib	parse_exit_status	eva_elapsed_s	eva_user_s	eva_system_s	eva_max_rss_kib	eva_exit_status	total_elapsed_s	validation_status
1	1.03	0.87	0.12	140968	0	0.80	0.71	0.08	133820	0	1.83	VALID
2	1.03	0.88	0.13	140880	0	0.80	0.70	0.09	133456	0	1.83	VALID
3	0.99	0.82	0.15	140988	0	0.84	0.74	0.08	133680	0	1.83	VALID
